Ticker,Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Non-Cash Items,Change in Working Capital,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Cash from Investing Activities,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,(Dividends + Share Buyback) / FCF,Asset Turnover,CapEx / (Depr + Amor),Current Ratio,Dividends / FCF,Gross Profit Margin,Interest Coverage,Inventory Turnover,Log Revenue,Net Profit Margin,Quick Ratio,Return on Assets,Return on Equity,Share Buyback / FCF,Assets Growth,Assets Growth QOQ,Assets Growth YOY,Earnings Growth,Earnings Growth QOQ,Earnings Growth YOY,FCF Growth,FCF Growth QOQ,FCF Growth YOY,Sales Growth,Sales Growth QOQ,Sales Growth YOY,EBITDA,Total Debt,Free Cash Flow,Operating Margin,Free Cash Flow to Net Income,Liabilities to Equity Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Pietroski F-Score,Sector,Industry
IMGN,2021-06-30,184125000.0,184125000.0,0.7316659877800408,0.0,0.7316659877800408,-0.8773496266123557,-0.2169450101832994,-0.145683638832315,0.0010862186014935506,-0.0005159538357094365,-0.14459742023082145,-0.2679429735234216,0.0,-0.2679429735234216,-0.2679429735234216,-0.2679429735234216,1.5376510522742701,0.000505091649694501,0.0,1.7356252545824846,0.029420230821452818,0.11390631364562118,0.143326544467074,1.8789517990495588,0.2640488798370672,0.0,0.729683638832315,0.011323828920570265,0.6380936863543788,1.3677773251866938,7.929455532926001,-7.418281059063136,0.5111744738628649,1.8789517990495588,-0.2679429735234216,-0.184591989137814,-0.07454718262050238,-0.5155519348268839,-0.00971622539035981,-0.00971622539035981,0.0,0.7198153428377461,0.7198153428377461,0.19454718262050238,1.3703768805252545,0.38940114810297083,0.8426754592557701,2.3785996591069796,0.0,1.0,-282.3578947368421,0.0,8.12942562674308,-0.36620941522291006,2.1079767478210387,-0.14260236673391877,-0.524171270718232,1.3703768805252545,0.15780314515292382,-0.025656768204758484,0.15780314515292382,-0.44858611825192807,-2.084841340639735,0.17062018701870185,-0.2193226030382771,-6.397130321356576,0.691341508732813,0.5489456619219537,-0.8169421198629339,0.18205765033491383,-0.13415342837746097,0.0,0.0,-0.19910999999999998,0.0,2.67575,-0.26794,-0.26794,0.7316699999999999,0.51117,0.0,3.0,1,10
INFN,2021-06-30,193369500.0,193369500.0,7.013670718494902,-4.692425641065421,2.321245077429481,-2.7110118193406922,-1.2143228378829132,-0.3897667419112114,-0.24944471594537918,-0.25672611244275856,-0.6392114578565906,-0.7739948647537487,-0.03159753735723576,-0.8055924021109844,-0.8055924021109844,-0.8055924021109844,1.2102684239241452,1.4317407864218503,1.3591957366596077,4.738306713313113,0.7918415261972545,2.57327551656285,3.3651170427601045,8.103423756073218,1.8440084915149493,0.12963781775305827,2.6163795221066404,2.355030136603756,3.4528661448677274,6.069245666974368,10.259136006453964,-8.148058509744297,2.0341780890988495,8.103423756073218,-0.8055924021109844,0.5584593226956681,-0.2565347689268473,-0.01113412404748422,-0.21857635252715657,-0.21857635252715657,-0.512216249201658,0.5788761929880358,0.03450389022053633,-0.1754309754123582,2.520025214435264,0.8655194309983375,0.44377946472632585,1.811016587340491,0.0,0.33096008789069703,-1.5182200914529742,5.160162388186906,9.132333346802794,-0.11486031130412983,1.0097958602805142,-0.09941383128424237,-0.39602845317632224,2.520025214435264,-0.060088859243814685,-0.09555110340739403,-0.060088859243814685,-0.5723760242667142,3.8692059653365583,-0.5132167465850022,-0.810813113050441,-0.8287944492627928,-1.069103129594623,0.014814831442850451,-0.06397850222756518,0.0019196240685734889,0.10276698238346792,2.4846679543568144,-0.3407466017133002,-0.05557,0.42298,2.9836400000000003,-0.8055899999999999,-0.8055899999999999,7.013669999999999,2.03418,-0.34075,6.0,5,14
INTC,2021-06-30,4146500000.0,4178000000.0,18.600287218764958,-8.439923408329344,10.160363810435616,-4.756103398755386,-1.4281953087601724,5.40426041168023,-0.08305409286740068,0.0,5.321206318812829,5.35423647678315,-0.9025849688846338,4.451651507898516,4.451651507898516,4.451651507898516,1.8212063188128291,1.7252273815222594,2.0313547151747247,10.955720440402107,13.721876495931067,9.742939205361417,25.095500239348972,36.051220679751076,5.146960268070847,0.6335567257060795,5.780516993776927,7.955241742460507,11.168980373384395,16.94949736716132,6.288176160842508,13.077549066539014,19.101723312589755,36.051220679751076,4.451651507898516,0.39660124461464813,0.5808999521302058,8.323121110579224,-3.581378650071805,-4.692915270464337,-0.8257539492580181,-2.7146960268070846,-5.111297271421733,-1.4810914313068453,0.8537176316187977,0.5159405664511161,1.2375320486312134,1.8952838391785019,0.2812074100247337,0.5462476837554046,0.0,9.156592435489573,10.890488086128961,0.23933240683549517,0.613514968324293,0.12348129755281433,0.23304973247960706,0.572510221594064,0.019714305057206616,-0.01612766263202936,0.019714305057206616,-0.1819221464702001,-0.4261567355301349,-0.40628864158275924,0.08947426308842932,-0.7383363772206541,-0.4546712802768166,0.02614482649342409,-0.015266793472820117,-0.007817228162194878,8.298228817616085,8.588798468166587,6.200335088559119,0.29055,1.3928200000000002,0.88733,4.485469999999999,4.45165,18.74159,19.24683,6.24744,6.0,5,17
INTU,2021-06-30,265000000.0,267750000.0,33.19514472455649,-5.602240896358543,27.592903828197947,-17.953314659197012,-11.667600373482726,9.639589169000933,0.2166199813258637,-0.10830999066293184,9.856209150326798,9.856209150326798,-1.912231559290383,7.943977591036415,7.943977591036415,7.943977591036415,15.372549019607844,2.0690943043884222,0.0,19.895424836601308,2.954248366013072,35.85060690943044,38.95798319327731,58.853408029878615,4.836601307189542,1.2138188608776843,10.128851540616246,7.5929038281979455,11.544351073762838,21.673202614379086,38.774976657329596,45.12044817927171,37.180205415499536,58.853408029878615,8.168067226890756,2.1213818860877685,-0.22408963585434175,11.185807656395891,-0.19794584500466852,-13.124183006535947,6.098972922502334,-1.3221288515406162,0.9374416433239963,-1.0233426704014938,0.33242692046227057,0.5640309683970047,0.17666666666666667,1.9642330383480826,0.21210061182868797,0.8312331233123312,89.0,0.0,9.94880404593281,0.23931143114311432,1.721976401179941,0.13497905825612388,0.21366147664490207,0.1203263086335826,1.0296239052035032,0.07946294012878474,1.0296239052035032,0.5908750934928946,72.2,0.35055350553505527,0.5079446437724244,8.56910569105691,0.24025289778714431,0.29619367070147296,1.6478426395939088,0.3900732844770154,10.760037348272643,7.5929038281979455,12.250233426704016,0.29039,1.54208,0.58292,8.02642,7.943980000000001,33.53962,37.56604,12.377360000000001,5.0,5,16
ISEE,2021-06-30,84156250.0,84156250.0,0.0,0.0,0.0,-1.1509424433717044,-0.34787671741552173,-1.1509424433717044,0.002459710360193093,0.002602302265131823,-1.1484827330115113,-1.1484827330115113,0.004586706275529149,-1.1438960267359821,-1.1438960267359821,-1.1438960267359821,2.1412669884886744,0.5941329372447085,0.0,2.2253367991088004,0.00020200519866320088,0.0012952098031934645,0.0014972150018566655,2.2268340141106573,0.23893650204233197,0.0,0.23959004827330116,0.0,0.0006060155959896027,0.24019606386929077,9.0195796509469,-7.032965466023023,1.9866379502413665,2.2268340141106573,-1.1438960267359821,0.10870256219829187,0.1066112142591905,-0.9271800965466023,0.0,-1.8004604530263646,1.3888808020794652,0.399827701448199,1.7887085035276644,-0.9389320460453027,0.4312298149382273,0.0,-0.0,9.288101968953033,0.0,1.0,442.27853881278537,0.0,0.0,0.0,8.937211724445767,-0.5136871538190627,-0.575794913510539,0.4312298149382273,0.6195274556233472,-0.1354161860911448,0.6195274556233472,0.5669824527134812,0.053593897452028916,0.7773282037675775,0.5221114644090279,0.3981204613413072,0.6807600136939405,-1.0,-1.0,-1.0,-1.1495402896398068,0.0,-0.8762034905310063,0.70577,0.96273,0.12090999999999999,-1.1439,-1.1439,0.0,1.9866400000000002,-1.1895,2.0,1,10
ISRG,2021-06-30,117425000.0,120675000.0,37.71286513362337,-12.640563496996064,25.072301636627305,-15.26413921690491,-10.22747047855811,9.808162419722395,1.3598508390304538,0.0,11.168013258752849,11.168013258752849,-1.3416200538636835,9.826393204889165,9.723637870312825,9.723637870312825,37.76672881707064,5.422001243008079,4.7797804019059456,50.27056142531593,13.199917132794697,10.011187072715973,45.36150818313652,95.63206960845245,4.528692769836337,0.0,7.496167391754713,0.0,3.692562668324011,11.188730060078724,54.91941164284235,29.125336648021545,84.44333954837373,95.63206960845245,9.826393204889165,3.2798839941992957,-2.1255438077480835,13.338305382224984,-2.4437538844002487,-11.771286505075617,0.0,2.2142117257095504,-0.07623782887922105,1.482494327739797,-0.2032402826451049,0.3943537485702402,1.036555360281195,6.706168472252929,-0.0,0.664820918479455,0.0,7.890083217753121,9.658106835506393,0.25783344319929685,5.761441521114305,0.10167758483241482,0.11514984985574375,-0.2032402826451049,0.1667458624419933,0.033262004315554705,0.1667458624419933,-0.15357426303572508,0.16730558598028478,0.3598086081026839,0.09394242227820149,-0.25919377783027975,0.6922455641851597,-0.011576135351736405,-0.027838386878338728,0.1751705320600272,12.165734410607003,0.0,8.938056772322353,0.26006999999999997,0.9192100000000001,0.1325,9.99276,9.72364,38.75665,86.46795999999999,9.18544,4.0,1,11
ITI,2021-06-30,41176000.0,41599000.0,2.8158849972355107,-1.6895117671097863,1.126373230125724,-1.1009399264405395,-0.9414649390610351,0.02543330368518474,0.004014519579797591,0.00271641145219837,0.029447823264982333,0.01456765787639126,-0.0027644895309983414,0.011803168345392918,0.24361162527945382,0.24361162527945382,0.6804250102165917,0.4572225293877257,0.12178177360032694,1.6740787038149956,0.046227072766172266,1.3295031130556023,1.3757301858217745,3.04980888963677,0.6151590182456309,0.0,0.7940815884997235,0.0,0.3571480083655857,1.1512295968653092,4.3709704560205775,-2.5726339575470565,1.8985792927714609,3.04980888963677,0.011803168345392918,0.1209884853001274,0.014279189403591432,0.1560133657059064,-0.01444746267939133,0.04187600663477487,0.010769489651193538,0.06329479074016202,0.06906416019615856,0.26695353253683984,-0.4471047716080829,0.9232988358070136,0.21696750902527076,2.108194835467563,-0.0,0.4000068295514692,-9.36283185840708,23.12238452427951,8.06869780466395,0.08651334323618297,1.432658250840069,0.0798776690917403,0.12831258942250473,-0.4471047716080829,0.24433829947919228,0.04787194502490233,0.24433829947919228,-2.8064171122994654,0.9575471698113207,-2.912442396313364,-2.390226628895184,-8.99298245614035,-3.9584415584415584,0.09063992625904294,0.12573659921902736,0.2114451617832449,0.09202144282314478,0.0,0.09461765907834323,0.00903,0.3884,0.60636,0.24611,0.24361,2.84481,1.8168099999999998,0.09559,3.0,5,14
JAN,2021-06-30,1887213.0,1887213.0,18.063143905854822,-13.413960162419398,4.649183743435426,-8.732453623411878,-8.732453623411878,-4.083269879976452,-0.6713603604892505,-0.24586519910577131,-4.754630240465703,-3.0367531380930504,0.00953787410324113,-3.027215263989809,-3.027215263989809,-3.027215263989809,2.681202386800006,1.864124505289016,0.5335910678868787,5.571708121976693,0.5251129575728866,8.371604053172588,8.896717010745474,14.468425132722167,7.933921608212746,0.7852849678335195,9.249088470670772,0.7206393766893298,0.7206393766893298,9.969727847360103,24.128172071726933,-19.295649192751426,4.4986972853620655,14.468425132722167,-3.027215263989809,-1.2801946574128094,1.2314455231073547,-0.8769545356035593,-0.41807681485873616,-0.59134819440095,0.816018117721741,2.9434939246391374,3.7595120423608783,2.2376912409992937,2.2729132569558104,1.2484526643471892,0.19012048192771083,0.6024061873388714,0.0,0.25738508023115964,-16.607758620689655,33.852035749751735,7.532614261397508,-0.1675907184135645,0.49143511887711255,-0.20922907892327414,-0.6729093050647821,2.2729132569558104,0.03135033050047209,0.12130918648104805,0.03135033050047209,-0.5324494639495867,-1.1694228822139723,-1.219886114761279,-0.08839985080193957,8.82857142857143,-2.088607594936709,-0.08495732001932677,-0.05161854768153984,0.026272189349112463,-1.8842600172847475,1.5059243445228494,-1.08042918313937,-0.22605999999999998,0.35691,2.21614,-3.0272200000000002,-3.0272200000000002,18.06314,4.4987,-1.08043,5.0,4,4
JAZZ,2021-06-30,55840000.0,57126250.0,42.649780092339334,-2.808673770814643,39.84110632152469,-26.20698890615085,-15.865578433732303,13.634117415373844,-1.9217610117940527,-1.9008249272444804,11.71235640357979,10.854607120194306,-1.7999256033784818,9.072554211067592,9.072554211067592,9.072554211067592,42.58170280737839,7.246686068138553,2.021399969366097,55.43679131747664,2.168232642611759,60.66757401369773,62.83580665630949,118.27259797378613,8.771921839784687,4.351992297761537,13.165453709984464,32.43750464978884,38.637491520973285,51.80294523095775,47.17382989431304,22.436725673398833,66.46965274282839,118.27259797378613,9.072554211067592,3.302299730859281,-1.3847049298702436,15.958968075096825,-1.944517625434892,-3.6840856874029013,10.359615763331218,2.264108006389357,12.14909082952233,24.43589418174657,-0.161555247173033,0.360605760108459,0.39134401972872995,4.210777124637511,-0.0,0.9341456447200034,7.172737067973146,21.099129681749297,9.386752512367499,0.21272218031194925,3.784783264835599,0.07670884352331912,0.13649167457169328,-0.161555247173033,0.29551060869998724,0.03374729819194022,0.29551060869998724,0.8488048142744522,-0.08681247845053741,-1.7719044813188622,0.0009802340308748825,-0.31296321037736996,0.05478501821816306,0.11338522442753529,-0.08705412483828368,0.13624734910963743,18.60293647841404,36.78949694755038,17.073639526487387,0.31968,1.8819,0.77935,9.28154,9.07255,43.6322,68.00075,17.466920000000002,6.0,1,10
JBHT,2021-06-30,105623250.0,106732500.0,93.44760030918418,-74.32761342608859,19.11998688309559,-11.942885250509452,-1.6481296699693158,7.1771016325861385,-0.4411214953271028,-0.4411214953271028,6.735980137259036,6.735980137259036,-1.6034572412339259,5.13252289602511,5.13252289602511,5.13252289602511,5.180896165647765,11.422593867847189,0.19774670320661467,19.97516220457686,34.20627269107348,3.5573606914482467,37.763633382521725,57.738795587098586,10.92825521748296,0.0,10.92825521748296,12.193380647881385,21.306912140163494,32.23516735764645,3.5202023750966203,43.03223479258895,25.503628229452136,57.738795587098586,5.13252289602511,1.0962546553299135,0.362738622256576,11.602407888881082,-5.226964607781135,-5.341381491110955,0.018944557655821797,-0.21168809875155178,-1.5341062937718126,4.726920103998314,0.20241540001205055,1.6184542708068632,1.043120646940588,1.8278455075445816,0.16921173253074726,0.2046065048201826,16.270124463701627,434.2489339524306,9.998864835422188,0.0549240738022534,1.5193175582990397,0.08889210181536837,0.2012467735903538,0.03320366748130328,0.14545685702825373,0.0395148867779016,0.14545685702825373,0.09222155983515212,-0.048056257183115014,0.3984585153671518,0.38311360984751475,3.660949228480198,1.315128667159358,0.06599068429427923,-0.04365129083290753,0.1478951046682211,12.18799334785562,12.193380647881385,8.927224603564987,0.0768,1.73934,1.26394,5.18642,5.1325199999999995,94.42898000000001,21.122239999999998,9.02098,6.0,3,51
JVA,2021-06-30,5645078.0,5645078.0,11.967386987389723,-9.985081871322238,1.9823051160674838,-2.346271743277949,-2.22927424563487,-0.36396662721046547,0.08978104465518456,-0.02154779792236706,-0.2741855825552809,0.17161481205396983,-0.06718507698210724,0.10442973507186261,0.18447663610671103,0.18447663610671103,0.6249934899039482,1.1867735042810745,2.6867648241530055,4.644522183750163,0.44085945313776,1.341036208888522,1.8806523133958468,6.5251744971460095,0.7560487206731245,0.00045490956900861245,0.8452187905995275,0.0035060631580289946,0.5096446851575833,1.354863475757111,3.2445778428570873,2.524362639453343,5.1703110213888985,6.5251744971460095,0.10442973507186261,0.14236118615190083,0.8682328215836876,1.2390117550191513,-0.15950302192458635,-0.17755503112623067,-0.9054480735252906,0.0,-0.9054480735252906,0.15600865036763,-0.0,1.834033249627889,1.2864390603524394,5.4950531571307435,-0.0,0.16564226745205773,-16.891128667614826,4.45419966787097,7.8296692820644145,0.015414946997293375,2.1435479361502443,0.02827152533428764,0.03567998817548023,-0.0,-0.10153203963959045,-0.002255380408849983,-0.10153203963959045,-4.82615963993754,-0.47285150713408297,-0.2837891510436935,19.387996533923058,-0.3512964260427114,1.663755199410911,-0.1710666184351083,-0.2021237424820792,-0.28002352323431934,-0.2399786149987653,0.003960972727037607,0.5359362616424432,-0.030410000000000003,2.90517,0.26205,0.18448,0.18448,11.96739,4.94813,0.53594,5.0,6,18
KDP,2021-06-30,1407750000.0,1423475000.0,8.36474121428195,-3.704315144277209,4.660426070004742,-2.748906724740512,-2.74750171235884,1.91151934526423,-0.41096612163894697,-0.4151811587839618,1.5005532236252832,1.36707704736648,-0.31753279825778463,1.0495442491086953,1.0495442491086953,1.0495442491086953,0.23533957392999527,0.7481690932401341,0.5908077064929135,1.8721789985774249,1.588366497479759,31.947874040639984,33.53624053811974,35.40841953669717,3.51815100370572,1.2293858339626618,5.075607228788703,8.229860025641475,13.422785788299759,18.498393017088464,15.266864539243752,1.5272484588770439,16.910026519608703,35.40841953669717,1.0495442491086953,0.3041851806319043,0.11380600291540069,1.818086021883068,-0.3154252796852772,-0.3154252796852772,-0.8401974042396249,0.09835086671701294,-1.4169549869158222,0.08851578004531165,0.32071061243571763,0.23623593833700374,0.8997995991983968,0.36885813148788926,0.38616175783076206,0.557151255563954,4.604060913705584,14.158145065398335,10.075802353626825,0.1254724111866969,0.19377162629757785,0.02964109279209571,0.062066386938639855,-0.06545114539504442,0.03193907008169039,0.012535406496715584,0.03193907008169039,0.26610169491525415,-0.24065420560747663,1.0833333333333335,-0.06307490144546646,-0.3252647503782148,-0.006681514476614692,0.06037937483302169,-0.07016981736622874,0.11060084194412556,2.2620699344912976,9.459245859604138,2.377983455979206,0.22851999999999997,2.26573,1.0939299999999998,1.0612700000000002,1.04954,8.45818,17.09821,2.40455,7.0,6,53
KE,2021-06-30,25088000.0,25286000.0,49.38851538400696,-45.14984576445464,4.238669619552321,-2.2520762477260146,-2.280431859527011,1.9865933718263071,0.048168947243533974,-0.10357510084631812,2.034762319069841,2.034762319069841,-0.41046428853911254,1.6242980305307284,1.6242980305307284,1.6242980305307284,3.5454797120936488,7.821284505259827,7.163291940204066,21.89674127975955,6.106501621450605,2.6553428774816106,8.761844498932215,30.658585778691766,10.213794194415883,0.8114371589021593,11.025231353318041,1.5819030293443013,2.827018903741201,13.852250257059243,12.14098710749031,7.692913074428538,16.806335521632523,30.658585778691766,1.6242980305307284,0.44763900972870363,1.5668749505655304,4.953136122755675,-1.3083919955706715,-1.338764533734082,-2.34762319069841,-0.11848453689788815,-2.498378549394922,1.2393814759155264,0.03250832781762351,1.6109195557980633,0.9954865499187578,1.9860573060146924,-0.0,0.08582298104317773,19.180221458571975,6.894667395420994,9.09650610509218,0.032888172845477154,1.0309773875114785,0.052980200791245984,0.09664795924370242,0.03250832781762351,0.02239762611275964,-0.01350770123484435,0.02239762611275964,0.5215233014744016,-0.3047404063205418,0.6731107205623901,2.381186484205892,-0.4913675701796776,2.596210591706787,0.012832771701885237,-0.03204888273383988,0.05581015565195213,3.3009175037570198,2.3933401882464604,3.969864747290991,0.04022,2.44405,0.8242299999999999,1.6371200000000001,1.6243,49.7783,16.93897,4.0012,8.0,5,5
KIRK,2021-06-30,14201250.0,15102500.0,39.05432875351763,-25.62231418639298,13.432014567124648,-10.488925674557192,0.0,2.943088892567456,-0.006621420294653203,-0.028869392484687964,2.9364674722728026,2.5052143684820396,-0.7971527892732991,1.7080615792087404,1.7080615792087404,1.7080615792087404,4.785631517960603,0.0,5.049428902499586,10.414103625227611,3.9517960602549245,9.802284390001656,13.75408045025658,24.16818407548419,5.578480384042377,0.0,8.510445290514815,2.648568117861281,9.346730673729516,17.85717596424433,11.548948849528223,-5.237940738288363,6.311008111239861,24.16818407548419,1.7080615792087404,0.5148154279092866,2.332527727197484,6.043568945538818,-0.5085912928323125,-0.5085912928323125,-2.648568117861281,-0.07429233570600893,-2.745042211554378,2.789935441152127,0.013422337065747919,1.6159397260273973,0.3417575083426029,1.2236849271370664,-0.0,0.34393151785805115,101.94495412844037,7.734405119395744,8.770718022168627,0.04373552519590789,0.5623244559593554,0.07067397260273972,0.2706479771697163,0.013422337065747919,-0.14312007587495656,-0.05712041993014938,-0.14312007587495656,-1.498165385655247,-0.9184689812179851,-1.231110513578919,-3.046566287183254,-1.4206708255948697,-0.3377895499637672,0.06952032624995685,-0.36604623482695287,0.5996608282522298,4.431253103790763,0.0,7.052342327429233,0.07536,4.1288599999999995,2.82953,1.81646,1.70806,41.53282,6.71152,7.4999,7.0,4,4
KLAC,2021-06-30,154622250.0,155814500.0,41.413706683267606,-16.824287855109763,24.589418828157843,-10.32978317165604,-4.526992032192126,14.259635656501802,-1.0600938937005222,-1.011324363265293,13.19954176280128,13.19954176280128,-1.296862615481871,11.90267914731941,11.91606686155653,11.91606686155653,15.677135311540326,7.714243539593555,9.309711227132263,34.68974325239307,4.033244659515,25.065940589611365,29.099185249126364,63.788928501519436,1.8939893270523604,0.12835775874517455,13.02488536047672,21.96263505642928,30.786030825115763,43.81091618559248,13.575148654329347,6.867935910971059,19.97801231592695,63.788928501519436,11.90267914731941,0.3069034011597124,-0.37099884798911525,13.941244235934397,-1.3874639394921526,-3.2899441322855063,-0.030991980849022396,-3.607655256731562,-7.485766729027144,3.2472908490544845,0.5706427355793097,0.6492303234452533,0.6598611217092712,2.663343460792149,0.2832667283893498,0.5937507361081666,14.099962558462739,4.448441597476334,9.8097519736298,0.287732439713516,1.7958990197421392,0.18680462490089786,0.5964590807693494,0.2873760071899598,0.12359266041189931,0.012694907731752636,0.12359266041189931,0.815429472657033,0.24110390135833493,6.233671544383827,0.31744878207140137,0.16370121628557444,0.46761653156306204,0.15121316276515695,0.09261964903353981,0.26672654645763516,16.362296191946193,22.090992815174456,15.900696019946796,0.34431999999999996,1.33439,2.19296,12.00795,11.91607,41.73304,20.14494,16.0233,9.0,5,17
KLIC,2021-06-30,62027250.0,62763750.0,14.915584234530282,-8.091836450180239,6.823747784350043,-4.096456951663978,-1.9851745633426938,2.727290832686065,0.042795403397661864,0.042795403397661864,2.770086236083727,2.770086236083727,-0.43357829957579014,2.3360299535958258,2.3360299535958258,2.3360299535958258,8.991384358009201,4.906239668598515,2.230570990420426,16.502152914699966,0.9872737049650475,2.4361195753918463,3.5249009181255104,20.027053832825477,4.037378263727072,0.08716815040528968,4.1356993487482825,0.2887654099699269,2.0798789109955984,6.2155782597438805,8.637342415008664,11.446527653303061,13.811475573081596,20.027053832825477,2.3360299535958258,0.11912927446177132,-0.5258608671406664,2.247300392344307,-0.2510366254406405,-1.5770090219274662,-1.8442652008524028,-0.513369580370835,-2.8548963374559357,-2.150508852641851,0.5052796245600313,0.7447717651850915,0.7894183075304374,3.9901722836053195,0.24811441979998883,0.4574911499981841,-63.728592702903946,6.68689062064729,8.971349152944592,0.15661672495454826,3.360404820242553,0.11664371470190689,0.16913688484876452,0.25716520476004245,0.08275920881937937,0.0960986073929384,0.08275920881937937,3.4354428848015486,0.4746810578334677,4.999327052489906,9.615352029145132,-0.571417961714848,0.9918025714039176,0.6658386331040227,0.2699425439693568,1.2566057011695557,3.045292864113441,0.0,2.7019736711079245,0.18285,1.15665,0.45003000000000004,2.36377,2.33603,15.09269,13.975470000000001,2.73406,7.0,5,17
KSPN,2021-06-30,1973250.0,1973250.0,84.82098061573546,-75.60674014949956,9.214240466235905,-9.927784112504751,-9.927784112504751,-0.7135436462688458,-1.0318003294058027,-1.0318003294058027,-1.7453439756746485,-1.7453439756746485,1.7950082351450654,0.049664259470416826,0.049664259470416826,0.049664259470416826,2.549094134042823,1.5776004054225263,11.436462688458127,16.463195236285316,1.1990371215000633,5.952109464082098,7.151146585582161,23.614341821867477,4.217407829722539,1.0226783225642975,5.548714050424427,2.666159888508805,11.816039528696313,17.36475357912074,181.82592170277462,-57.91410110224249,6.2495882427467375,23.614341821867477,0.049664259470416826,-1.5122260230584061,-4.4358292157608,-4.7576333460027875,-0.6760420625871025,-0.6760420625871025,-2.377803116685671,6.198910426960598,3.819586975801343,-1.6140884327885467,1.1408319343406081,3.5919265188746055,0.5926254997778765,2.967028952415746,0.0,0.10863161919783956,-0.6915520628683693,7.416714671865999,8.223685400510561,0.0005855185722906324,0.7437208877523062,0.00210313968710432,0.007946805060006487,1.1408319343406081,0.029995579133510253,0.02881303541464275,0.029995579133510253,-1.0017391921629872,9.18705035971223,-0.7380688124306326,-0.4186096952608177,-2.8185731857318572,-0.5661678403755869,0.9771188943358338,-0.10823984016510413,0.2857956883725348,0.42721398707715696,3.6888382110731026,-6.479665526415811,-0.008409999999999999,-130.46939,2.77854,0.04966,0.04966,84.82098,6.24959,-6.47967,6.0,4,4
LAKE,2021-06-30,7981881.0,8165928.0,18.064082857453556,-9.309168535407121,8.754914322046435,-4.13559855046481,0.0,4.6193157715816255,0.0030615013994735197,-0.0008572203918525855,4.622377272981099,4.622377272981099,-0.8122775513083142,3.8100997216727848,3.8100997216727848,3.8100997216727848,7.3870354967616665,2.3492737139,5.373669716411901,15.815838689736182,1.1556555482732642,0.7912144216799364,1.9468699699532006,17.762708659689384,1.8982533277295612,0.0,2.0153251412454285,0.0,0.14842158784647624,2.163746729091905,9.397829615935875,7.020390089160718,15.598961930597477,17.762708659689384,3.8100997216727848,0.32549882879202463,0.3612571651378753,4.743122888176335,-0.1963034697342421,-0.1963034697342421,-0.01689948772509383,-0.061964788325344036,-0.08510973890536384,4.512530602767989,-0.0,1.0169666802253032,0.7971158627548484,7.847785137023759,-0.0,0.4846586672090028,5388.714285714285,3.361591577220209,8.168821463009824,0.21092129347162905,4.831135686941727,0.2144999276106695,0.24425341497880357,-0.0,0.34648731944599165,0.036619617652313696,0.34648731944599165,1.5131663974151857,-0.410217308425467,-0.4624739402362752,2.2944986690328304,-0.3347963911241161,-0.18640023859230537,0.1460915101742717,-0.07724787527743193,-0.25207318678425694,4.865582944155276,0.0,5.842814190867223,0.25572,1.53351,0.13871,3.89795,3.8101,18.480610000000002,15.958639999999999,5.97754,6.0,1,38
